epoch,te_acc,te_loss,elapsed
0,0.120899997651577,2.688408851623535,10.344342470169067
1,0.10009999573230743,8.33724594116211,8.00892186164856
2,0.10409999638795853,16.300762176513672,8.138794660568237
3,0.11029999703168869,21.45429039001465,8.373161554336548
4,0.12549999356269836,23.065876007080078,8.322392702102661
5,0.1233999952673912,27.253826141357422,8.225966215133667
6,0.12079999595880508,31.121580123901367,8.357479810714722
7,0.1119999960064888,37.83766555786133,8.528794527053833
8,0.10040000081062317,53.925777435302734,8.369393825531006
9,0.09999999403953552,72.66229248046875,8.448047876358032
10,0.09999999403953552,76.43978118896484,8.32905125617981
11,0.10009999573230743,72.7230453491211,8.538655757904053
12,0.1022999957203865,65.22054290771484,8.389464855194092
13,0.09999999403953552,70.22611999511719,8.407500743865967
14,0.09999999403953552,71.10517883300781,8.310129880905151
15,0.10279999673366547,68.3901596069336,8.497000694274902
16,0.10409999638795853,65.03511047363281,8.355875730514526
17,0.10749999433755875,65.35572814941406,8.334829092025757
18,0.10289999842643738,68.51292419433594,8.361732006072998
19,0.09910000115633011,64.90880584716797,8.443863153457642
20,0.10019999742507935,55.25114059448242,8.506805181503296
21,0.10289999842643738,56.08042907714844,8.34040904045105
22,0.10209999978542328,58.30274200439453,8.668905973434448
23,0.10189999639987946,65.90166473388672,8.447497129440308
24,0.1014999970793724,70.87934875488281,8.450790882110596
25,0.10130000114440918,69.55821990966797,8.549918174743652
26,0.10049999505281448,78.52989196777344,8.700743198394775
27,0.10009999573230743,90.70589447021484,8.647101640701294
28,0.10009999573230743,109.20578002929688,8.507751941680908
29,0.10009999573230743,121.67376708984375,8.6607346534729
30,0.09999999403953552,116.24009704589844,8.558550596237183
31,0.09999999403953552,106.05915832519531,8.454519271850586
32,0.10019999742507935,94.63873291015625,8.636104822158813
33,0.10009999573230743,93.71553802490234,8.70637822151184
34,0.09999999403953552,94.15741729736328,8.724745512008667
35,0.09999999403953552,111.45697021484375,8.683712244033813
36,0.09999999403953552,119.12651062011719,8.538653135299683
37,0.09999999403953552,125.16836547851562,8.727350950241089
38,0.10049999505281448,119.60929870605469,8.626089572906494
39,0.1022999957203865,114.6712646484375,8.587827920913696
40,0.1046999990940094,111.47888946533203,8.659405708312988
41,0.1062999963760376,113.26215362548828,8.818748474121094
42,0.11389999836683273,109.8099136352539,8.7695894241333
43,0.1282999962568283,106.2297134399414,8.66201901435852
44,0.13740000128746033,106.41065216064453,8.793373107910156
45,0.12359999865293503,115.23368072509766,8.698722839355469
46,0.10999999940395355,129.76234436035156,8.778183698654175
47,0.1022999957203865,144.52114868164062,8.681639432907104
48,0.10019999742507935,166.85385131835938,8.840924501419067
49,0.10009999573230743,172.3562774658203,8.670881986618042
50,0.09999999403953552,177.5218963623047,8.759693622589111
51,0.10019999742507935,168.97779846191406,8.651309490203857
52,0.1005999967455864,156.19985961914062,8.935031652450562
53,0.10029999911785126,163.01148986816406,8.81333875656128
54,0.10019999742507935,172.146484375,8.866459846496582
55,0.09999999403953552,193.349365234375,9.202406883239746
